Transaction ID,Transaction Price,datetime_column
5164,13.78,2020-02-01
8263,13.78,2020-02-01
1444,13.78,2020-02-01
2460,13.78,2020-02-01
2484,13.78,2020-02-01
4181,13.78,2020-02-01
14836,13.78,2020-02-01
14841,13.78,2020-02-01
15381,13.78,2020-02-01
16970,13.78,2020-02-01
1112,13.78,2020-02-01
4964,13.78,2020-02-01
1561,13.86,2020-02-01
1691,13.86,2020-02-01
2083,13.86,2020-02-01
14291,13.86,2020-02-01
5692,13.86,2020-02-01
9958,13.86,2020-02-01
10500,13.86,2020-02-01
13991,13.86,2020-02-01
14595,13.86,2020-02-01
5249,13.86,2020-02-01
5323,13.86,2020-02-01
5412,13.86,2020-02-01
6284,13.86,2020-02-01
3663,13.9,2020-02-01
8864,13.9,2020-02-01
12369,13.9,2020-02-01
14445,13.94,2020-02-01
3493,13.97,2020-02-01
4728,13.97,2020-02-01
6796,13.97,2020-02-01
13935,13.97,2020-02-01
15010,13.97,2020-02-01
1744,13.97,2020-02-01
2053,13.97,2020-02-01
3890,13.97,2020-02-01
6745,13.97,2020-02-01
11189,13.97,2020-02-01
11950,13.97,2020-02-01
5219,13.97,2020-02-01
655,14.23,2020-02-01
12041,14.23,2020-02-01
12248,14.23,2020-02-01
13857,14.23,2020-02-01
5654,14.37,2020-02-01
843,14.37,2020-02-01
5790,14.37,2020-02-01
9567,14.37,2020-02-01
11129,14.37,2020-02-01
11144,14.37,2020-02-01
12628,14.37,2020-02-01
13024,14.76,2020-02-01
14295,14.76,2020-02-01
16882,14.76,2020-02-01
6029,14.94,2020-02-01
10982,14.94,2020-02-01
3747,14.94,2020-02-01
6411,14.94,2020-02-01
7086,14.94,2020-02-01
11325,14.94,2020-02-01
12928,14.94,2020-02-01
13268,14.94,2020-02-01
14087,14.94,2020-02-01
15111,14.94,2020-02-01
15882,14.94,2020-02-01
3571,14.94,2020-02-01
5085,14.94,2020-02-01
6466,14.94,2020-02-01
7235,14.94,2020-02-01
11749,14.94,2020-02-01
13182,14.94,2020-02-01
16654,14.94,2020-02-01
4809,15.08,2020-02-01
706,15.08,2020-02-01
2374,15.08,2020-02-01
14106,15.08,2020-02-01
193,15.08,2020-02-01
4942,15.09,2020-02-01
8968,15.09,2020-02-01
3470,15.09,2020-02-01
1613,15.84,2020-02-01
6481,15.84,2020-02-01
7446,15.84,2020-02-01
16954,15.84,2020-02-01
9739,15.84,2020-02-01
4041,16.15,2020-02-01
4331,16.86,2020-02-01
4353,16.86,2020-02-01
5308,16.86,2020-02-01
10723,16.86,2020-02-01
14611,16.86,2020-02-01
16203,16.86,2020-02-01
143,16.86,2020-02-01
1645,16.86,2020-02-01
2472,16.86,2020-02-01
2473,16.86,2020-02-01
4259,16.86,2020-02-01
4323,16.86,2020-02-01
5307,16.86,2020-02-01
7014,16.86,2020-02-01
7499,16.86,2020-02-01
7963,16.86,2020-02-01
9146,16.86,2020-02-01
11662,16.86,2020-02-01
12509,16.86,2020-02-01
12924,16.86,2020-02-01
16045,16.86,2020-02-01
16647,16.86,2020-02-01
9663,16.86,2020-02-01
13483,16.86,2020-02-01
15419,16.86,2020-02-01
943,16.97,2020-02-01
4496,16.97,2020-02-01
11631,16.97,2020-02-01
13210,16.97,2020-02-01
15089,16.97,2020-02-01
14879,16.97,2020-02-01
7378,17.06,2020-02-01
14097,17.06,2020-02-01
8472,17.06,2020-02-01
13170,17.2,2020-02-01
10896,17.2,2020-02-01
17934,17.2,2020-02-01
5211,17.36,2020-02-01
12886,17.98,2020-02-01
4167,18.39,2020-02-01
212,18.53,2020-02-01
1120,18.53,2020-02-01
12309,18.53,2020-02-01
16914,18.53,2020-02-01
16060,18.7,2020-02-01
9530,18.73,2020-02-01
3954,18.9,2020-02-01
8331,18.9,2020-02-01
10704,18.9,2020-02-01
14906,18.9,2020-02-01
17997,18.9,2020-02-01
7475,18.9,2020-02-01
9590,19.32,2020-02-01
9102,19.32,2020-02-01
14950,19.68,2020-02-01
17457,20.78,2020-02-01
2953,22.62,2020-02-01
17394,22.62,2020-02-01
2784,22.62,2020-02-01
649,22.75,2020-02-01
1893,22.75,2020-02-01
7608,22.75,2020-02-01
17439,26.8,2020-02-01
17143,27.59,2020-02-01
17320,27.59,2020-02-01
10234,27.59,2020-02-01
3328,33.71,2020-02-01
7121,33.71,2020-02-01
9947,33.71,2020-02-01
14660,39.47,2020-02-01
8670,39.47,2020-02-01
10268,39.47,2020-02-01
17546,39.47,2020-02-01
10004,39.47,2020-02-01
17589,39.47,2020-02-01
10245,39.47,2020-02-01
12353,39.47,2020-02-01
9641,39.47,2020-02-01
17586,39.47,2020-02-01
10687,39.47,2020-02-01
10158,39.47,2020-02-01
10533,39.47,2020-02-01
11013,39.47,2020-02-01
18042,39.47,2020-02-01
11272,39.47,2020-02-01
10932,39.47,2020-02-01
10690,95.49,2020-02-01
1954,18.32,2020-03-01
3208,18.32,2020-03-01
5081,18.32,2020-03-01
6806,18.32,2020-03-01
7343,18.32,2020-03-01
8425,18.32,2020-03-01
8434,18.32,2020-03-01
9207,18.32,2020-03-01
12436,18.32,2020-03-01
14145,18.32,2020-03-01
15041,18.32,2020-03-01
16793,18.32,2020-03-01
5629,7.19,2020-03-01
6499,7.19,2020-03-01
2933,7.79,2020-03-01
7808,7.79,2020-03-01
8131,7.79,2020-03-01
8310,7.79,2020-03-01
11907,7.79,2020-03-01
14918,7.79,2020-03-01
15193,7.79,2020-03-01
11251,8.54,2020-03-01
12087,8.54,2020-03-01
7413,9.54,2020-03-01
2425,9.54,2020-03-01
2853,9.54,2020-03-01
10443,9.54,2020-03-01
13424,9.54,2020-03-01
4,10.35,2020-03-01
7878,10.35,2020-03-01
2052,10.71,2020-03-01
6610,10.71,2020-03-01
12020,10.71,2020-03-01
12467,10.71,2020-03-01
13833,10.71,2020-03-01
1418,10.71,2020-03-01
4140,10.71,2020-03-01
10658,10.71,2020-03-01
99,11.04,2020-03-01
508,11.04,2020-03-01
631,11.04,2020-03-01
964,11.04,2020-03-01
1710,11.04,2020-03-01
3213,11.04,2020-03-01
3617,11.04,2020-03-01
4180,11.04,2020-03-01
7059,11.04,2020-03-01
13404,11.04,2020-03-01
14091,11.04,2020-03-01
15489,11.04,2020-03-01
16665,11.04,2020-03-01
6897,11.04,2020-03-01
2378,11.04,2020-03-01
16062,11.47,2020-03-01
14678,12.05,2020-03-01
2209,12.09,2020-03-01
8411,12.09,2020-03-01
177,12.41,2020-03-01
6968,12.41,2020-03-01
9170,12.41,2020-03-01
14606,12.41,2020-03-01
2797,12.42,2020-03-01
6583,12.42,2020-03-01
1620,12.42,2020-03-01
7375,12.42,2020-03-01
11344,12.42,2020-03-01
16366,12.88,2020-03-01
3060,12.88,2020-03-01
3373,12.88,2020-03-01
6007,12.88,2020-03-01
9017,12.88,2020-03-01
12697,12.88,2020-03-01
15847,12.88,2020-03-01
1534,12.88,2020-03-01
1925,12.88,2020-03-01
3388,12.88,2020-03-01
3878,12.88,2020-03-01
5741,12.88,2020-03-01
6426,12.88,2020-03-01
6428,12.88,2020-03-01
11140,12.88,2020-03-01
13621,12.88,2020-03-01
13838,12.88,2020-03-01
14803,12.88,2020-03-01
1785,12.92,2020-03-01
2918,12.96,2020-03-01
11114,12.96,2020-03-01
3847,12.99,2020-03-01
7807,12.99,2020-03-01
13847,13.05,2020-03-01
5300,13.31,2020-03-01
9683,13.31,2020-03-01
3772,13.31,2020-03-01
3432,13.31,2020-03-01
11958,13.31,2020-03-01
14110,13.31,2020-03-01
5501,13.31,2020-03-01
16622,13.31,2020-03-01
1622,13.31,2020-03-01
2335,13.31,2020-03-01
4609,13.31,2020-03-01
4845,13.31,2020-03-01
6214,13.31,2020-03-01
6260,13.31,2020-03-01
7546,13.31,2020-03-01
10373,13.31,2020-03-01
12437,13.31,2020-03-01
13811,13.31,2020-03-01
15167,13.31,2020-03-01
15769,13.31,2020-03-01
367,13.31,2020-03-01
660,13.31,2020-03-01
1027,13.31,2020-03-01
1205,13.31,2020-03-01
1226,13.31,2020-03-01
1492,13.31,2020-03-01
1638,13.31,2020-03-01
2249,13.31,2020-03-01
3061,13.31,2020-03-01
3416,13.31,2020-03-01
4001,13.31,2020-03-01
5155,13.31,2020-03-01
5723,13.31,2020-03-01
6656,13.31,2020-03-01
6919,13.31,2020-03-01
7002,13.31,2020-03-01
7362,13.31,2020-03-01
7619,13.31,2020-03-01
9516,13.31,2020-03-01
10175,13.31,2020-03-01
10567,13.31,2020-03-01
11691,13.31,2020-03-01
12291,13.31,2020-03-01
13110,13.31,2020-03-01
13183,13.31,2020-03-01
13532,13.31,2020-03-01
13720,13.31,2020-03-01
13938,13.31,2020-03-01
14015,13.31,2020-03-01
14245,13.31,2020-03-01
15001,13.31,2020-03-01
15796,13.31,2020-03-01
16272,13.31,2020-03-01
6522,13.31,2020-03-01
9686,13.31,2020-03-01
903,13.31,2020-03-01
4888,13.31,2020-03-01
4536,13.36,2020-03-01
4766,13.36,2020-03-01
5449,13.36,2020-03-01
2783,13.36,2020-03-01
8756,13.4,2020-03-01
8140,13.7,2020-03-01
111,13.72,2020-03-01
4285,13.72,2020-03-01
5534,13.72,2020-03-01
12039,13.72,2020-03-01
12704,13.72,2020-03-01
4389,13.77,2020-03-01
9202,13.78,2020-03-01
4636,13.78,2020-03-01
4760,13.78,2020-03-01
2569,13.78,2020-03-01
6427,13.78,2020-03-01
9963,13.78,2020-03-01
14024,13.78,2020-03-01
14074,13.78,2020-03-01
14784,13.78,2020-03-01
15928,13.78,2020-03-01
2470,13.78,2020-03-01
2624,13.78,2020-03-01
6149,13.78,2020-03-01
6385,13.78,2020-03-01
7849,13.78,2020-03-01
13292,13.78,2020-03-01
14799,13.78,2020-03-01
15253,13.78,2020-03-01
16135,13.78,2020-03-01
16147,13.78,2020-03-01
16161,13.78,2020-03-01
16706,13.78,2020-03-01
3062,13.78,2020-03-01
8280,13.78,2020-03-01
7215,13.78,2020-03-01
9736,13.78,2020-03-01
11180,13.78,2020-03-01
7180,13.78,2020-03-01
5831,13.86,2020-03-01
11043,13.86,2020-03-01
6773,13.9,2020-03-01
7653,13.9,2020-03-01
584,13.94,2020-03-01
12545,13.94,2020-03-01
9295,13.97,2020-03-01
5151,13.97,2020-03-01
6404,13.97,2020-03-01
13610,13.97,2020-03-01
2701,13.97,2020-03-01
3919,13.97,2020-03-01
4545,13.97,2020-03-01
12095,13.97,2020-03-01
12996,13.97,2020-03-01
15798,13.97,2020-03-01
116,13.97,2020-03-01
1946,13.97,2020-03-01
4871,13.97,2020-03-01
7324,13.97,2020-03-01
10748,13.97,2020-03-01
13727,13.97,2020-03-01
2129,13.97,2020-03-01
6187,13.97,2020-03-01
3132,14.02,2020-03-01
6690,14.02,2020-03-01
9319,14.02,2020-03-01
16256,14.02,2020-03-01
3451,14.02,2020-03-01
6464,14.02,2020-03-01
6974,14.02,2020-03-01
8327,14.02,2020-03-01
12272,14.02,2020-03-01
13868,14.02,2020-03-01
14467,14.02,2020-03-01
14536,14.02,2020-03-01
15385,14.02,2020-03-01
368,14.02,2020-03-01
8441,14.02,2020-03-01
17609,14.18,2020-03-01
4977,14.18,2020-03-01
1514,14.18,2020-03-01
13956,14.37,2020-03-01
5125,14.37,2020-03-01
11939,14.37,2020-03-01
15571,14.37,2020-03-01
4315,14.37,2020-03-01
2597,14.37,2020-03-01
7322,14.37,2020-03-01
11666,14.37,2020-03-01
1870,14.37,2020-03-01
11798,14.76,2020-03-01
9151,14.76,2020-03-01
7959,14.76,2020-03-01
14302,14.76,2020-03-01
5916,14.94,2020-03-01
870,14.94,2020-03-01
1219,14.94,2020-03-01
3108,14.94,2020-03-01
5491,14.94,2020-03-01
5505,14.94,2020-03-01
8389,14.94,2020-03-01
9522,14.94,2020-03-01
12553,14.94,2020-03-01
1651,14.94,2020-03-01
3559,14.94,2020-03-01
8055,14.94,2020-03-01
13108,14.94,2020-03-01
13882,14.94,2020-03-01
15704,14.94,2020-03-01
5487,14.97,2020-03-01
10470,14.97,2020-03-01
14266,14.97,2020-03-01
14319,14.97,2020-03-01
478,14.97,2020-03-01
10176,15.09,2020-03-01
1866,15.09,2020-03-01
15899,15.09,2020-03-01
14539,15.09,2020-03-01
5764,15.09,2020-03-01
9770,15.09,2020-03-01
14031,15.09,2020-03-01
17848,15.55,2020-03-01
9068,15.55,2020-03-01
15647,15.55,2020-03-01
11191,15.73,2020-03-01
16935,15.73,2020-03-01
4150,15.73,2020-03-01
6306,15.73,2020-03-01
4514,15.82,2020-03-01
1155,15.84,2020-03-01
2154,15.84,2020-03-01
2984,15.84,2020-03-01
4893,15.84,2020-03-01
8521,15.84,2020-03-01
13995,15.84,2020-03-01
421,15.84,2020-03-01
1278,15.84,2020-03-01
1454,15.84,2020-03-01
5761,15.84,2020-03-01
6637,15.84,2020-03-01
9937,15.84,2020-03-01
12211,15.84,2020-03-01
13265,15.84,2020-03-01
4524,15.84,2020-03-01
14484,15.84,2020-03-01
16500,15.84,2020-03-01
5855,16.31,2020-03-01
8087,16.31,2020-03-01
9399,16.31,2020-03-01
11814,16.31,2020-03-01
15098,16.31,2020-03-01
3841,16.31,2020-03-01
6684,16.59,2020-03-01
1853,16.86,2020-03-01
4223,16.86,2020-03-01
5478,16.86,2020-03-01
16273,16.86,2020-03-01
973,16.86,2020-03-01
2420,16.86,2020-03-01
5850,16.86,2020-03-01
6949,16.86,2020-03-01
10747,16.86,2020-03-01
11675,16.86,2020-03-01
16701,16.86,2020-03-01
9391,16.97,2020-03-01
14461,16.97,2020-03-01
6316,17.06,2020-03-01
14340,17.06,2020-03-01
13390,17.08,2020-03-01
12821,17.08,2020-03-01
8666,17.2,2020-03-01
17678,17.2,2020-03-01
3763,17.2,2020-03-01
4690,17.2,2020-03-01
14447,17.2,2020-03-01
9041,17.2,2020-03-01
10897,17.2,2020-03-01
7773,17.2,2020-03-01
14911,17.2,2020-03-01
38,17.34,2020-03-01
12378,17.34,2020-03-01
12968,17.34,2020-03-01
5951,17.36,2020-03-01
11049,17.36,2020-03-01
927,17.52,2020-03-01
13791,17.84,2020-03-01
3975,18.53,2020-03-01
12052,18.53,2020-03-01
11455,18.56,2020-03-01
13428,18.7,2020-03-01
4844,18.9,2020-03-01
9093,18.9,2020-03-01
9223,18.9,2020-03-01
16585,18.9,2020-03-01
17891,18.9,2020-03-01
811,18.9,2020-03-01
10034,18.9,2020-03-01
11787,18.9,2020-03-01
17729,18.9,2020-03-01
17734,18.9,2020-03-01
17838,18.9,2020-03-01
13363,22.61,2020-03-01
14650,22.61,2020-03-01
11776,22.62,2020-03-01
8175,22.62,2020-03-01
8379,27.59,2020-03-01
11264,31.97,2020-03-01
17672,31.97,2020-03-01
10137,39.47,2020-03-01
16398,39.47,2020-03-01
16420,39.47,2020-03-01
18036,39.47,2020-03-01
8020,39.47,2020-03-01
17895,39.47,2020-03-01
8342,39.47,2020-03-01
17522,39.47,2020-03-01
10606,39.47,2020-03-01
16816,39.47,2020-03-01
9870,39.47,2020-03-01
17983,39.47,2020-03-01
16434,39.47,2020-03-01
10530,39.47,2020-03-01
10934,39.47,2020-03-01
8024,39.47,2020-03-01
17591,39.47,2020-03-01
10411,39.47,2020-03-01
17798,39.47,2020-03-01
18048,39.47,2020-03-01
16384,39.47,2020-03-01
10902,39.47,2020-03-01
17396,39.47,2020-03-01
15991,39.47,2020-03-01
14705,39.47,2020-03-01
17132,39.47,2020-03-01
16892,39.47,2020-03-01
10033,39.47,2020-03-01
10328,39.47,2020-03-01
10092,40.9,2020-03-01
18012,40.9,2020-03-01
17777,40.9,2020-03-01
17510,40.9,2020-03-01
6980,41.05,2020-03-01
17160,44.07,2020-03-01
18027,44.07,2020-03-01
7784,44.07,2020-03-01
4797,18.32,2020-04-01
6275,18.32,2020-04-01
16497,18.32,2020-04-01
488,6.53,2020-04-01
8496,7.19,2020-04-01
6131,7.79,2020-04-01
11426,7.79,2020-04-01
11979,7.79,2020-04-01
12168,7.79,2020-04-01
14334,7.79,2020-04-01
15767,7.79,2020-04-01
17119,7.79,2020-04-01
425,8.54,2020-04-01
9327,9.54,2020-04-01
15800,10.71,2020-04-01
877,10.71,2020-04-01
1316,10.71,2020-04-01
10778,10.71,2020-04-01
7516,10.99,2020-04-01
5992,10.99,2020-04-01
11937,10.99,2020-04-01
1562,11.04,2020-04-01
15224,11.04,2020-04-01
6830,11.11,2020-04-01
17142,11.11,2020-04-01
6695,11.33,2020-04-01
8605,11.33,2020-04-01
14548,11.33,2020-04-01
16468,11.33,2020-04-01
1460,11.85,2020-04-01
15613,12.05,2020-04-01
4666,12.05,2020-04-01
2749,12.41,2020-04-01
3202,12.68,2020-04-01
4212,12.68,2020-04-01
7535,12.68,2020-04-01
11963,12.68,2020-04-01
6780,12.68,2020-04-01
3267,12.68,2020-04-01
1494,12.88,2020-04-01
13736,12.88,2020-04-01
4268,12.88,2020-04-01
7345,12.88,2020-04-01
15383,12.88,2020-04-01
3818,12.95,2020-04-01
14692,12.96,2020-04-01
15538,13.3,2020-04-01
953,13.3,2020-04-01
1049,13.3,2020-04-01
1648,13.3,2020-04-01
2384,13.3,2020-04-01
2883,13.3,2020-04-01
3743,13.3,2020-04-01
5497,13.3,2020-04-01
5523,13.3,2020-04-01
6457,13.3,2020-04-01
7626,13.3,2020-04-01
11739,13.3,2020-04-01
13471,13.3,2020-04-01
14086,13.3,2020-04-01
14211,13.3,2020-04-01
14588,13.3,2020-04-01
16066,13.3,2020-04-01
7718,13.3,2020-04-01
10871,13.3,2020-04-01
2078,13.36,2020-04-01
4354,13.36,2020-04-01
11360,13.36,2020-04-01
3760,13.36,2020-04-01
5043,13.36,2020-04-01
5836,13.36,2020-04-01
5867,13.36,2020-04-01
5566,13.77,2020-04-01
237,13.86,2020-04-01
625,13.86,2020-04-01
2867,13.86,2020-04-01
5131,13.86,2020-04-01
6068,13.86,2020-04-01
6342,13.86,2020-04-01
7819,13.86,2020-04-01
13344,13.86,2020-04-01
2107,13.9,2020-04-01
466,13.9,2020-04-01
7163,13.97,2020-04-01
4261,13.97,2020-04-01
13002,13.97,2020-04-01
16248,13.97,2020-04-01
2206,13.97,2020-04-01
5595,13.97,2020-04-01
6263,13.97,2020-04-01
6945,13.97,2020-04-01
8272,13.97,2020-04-01
13867,13.97,2020-04-01
14104,13.97,2020-04-01
14535,13.97,2020-04-01
15454,13.97,2020-04-01
15503,13.97,2020-04-01
15579,13.97,2020-04-01
2034,13.97,2020-04-01
3592,13.97,2020-04-01
6209,13.97,2020-04-01
8247,13.97,2020-04-01
11995,13.97,2020-04-01
12799,13.97,2020-04-01
13489,13.97,2020-04-01
16269,13.97,2020-04-01
8952,13.97,2020-04-01
7731,14.02,2020-04-01
1285,14.02,2020-04-01
3014,14.02,2020-04-01
3553,14.02,2020-04-01
4258,14.02,2020-04-01
5245,14.02,2020-04-01
6302,14.02,2020-04-01
7102,14.02,2020-04-01
7270,14.02,2020-04-01
8080,14.02,2020-04-01
11351,14.02,2020-04-01
13086,14.02,2020-04-01
14975,14.02,2020-04-01
16202,14.02,2020-04-01
2220,14.02,2020-04-01
2636,14.02,2020-04-01
2944,14.02,2020-04-01
6363,14.02,2020-04-01
6575,14.02,2020-04-01
6738,14.02,2020-04-01
7531,14.02,2020-04-01
9748,14.02,2020-04-01
9764,14.02,2020-04-01
12542,14.02,2020-04-01
16311,14.02,2020-04-01
5989,14.02,2020-04-01
12805,14.02,2020-04-01
4580,14.02,2020-04-01
17334,14.04,2020-04-01
5842,14.18,2020-04-01
14025,14.18,2020-04-01
2945,14.18,2020-04-01
6526,14.18,2020-04-01
4327,14.18,2020-04-01
9946,14.37,2020-04-01
13501,14.37,2020-04-01
2267,14.37,2020-04-01
5450,14.37,2020-04-01
6424,14.37,2020-04-01
10195,14.37,2020-04-01
10050,14.37,2020-04-01
11659,14.37,2020-04-01
5674,14.37,2020-04-01
3929,14.76,2020-04-01
15366,14.9,2020-04-01
15849,14.9,2020-04-01
10435,14.9,2020-04-01
4097,14.96,2020-04-01
7957,15.09,2020-04-01
5030,15.09,2020-04-01
14370,15.23,2020-04-01
15753,15.55,2020-04-01
14706,15.55,2020-04-01
15285,15.55,2020-04-01
17584,15.55,2020-04-01
13393,15.84,2020-04-01
13667,15.84,2020-04-01
12190,15.84,2020-04-01
6775,15.84,2020-04-01
8522,15.84,2020-04-01
8502,15.88,2020-04-01
16179,16.08,2020-04-01
7747,16.31,2020-04-01
11981,16.31,2020-04-01
16832,16.31,2020-04-01
16493,16.31,2020-04-01
847,16.69,2020-04-01
2882,16.69,2020-04-01
11866,16.69,2020-04-01
1829,16.86,2020-04-01
4613,16.86,2020-04-01
8916,16.86,2020-04-01
8917,16.86,2020-04-01
9404,16.86,2020-04-01
11586,16.86,2020-04-01
15398,16.86,2020-04-01
803,16.86,2020-04-01
1222,16.86,2020-04-01
1405,16.86,2020-04-01
1721,16.86,2020-04-01
3029,16.86,2020-04-01
3530,16.86,2020-04-01
6082,16.86,2020-04-01
6104,16.86,2020-04-01
6279,16.86,2020-04-01
6555,16.86,2020-04-01
7279,16.86,2020-04-01
10834,16.86,2020-04-01
12361,16.86,2020-04-01
13893,16.86,2020-04-01
7466,16.97,2020-04-01
2553,16.98,2020-04-01
4372,16.98,2020-04-01
15575,16.98,2020-04-01
17177,17.2,2020-04-01
10401,17.2,2020-04-01
10275,17.2,2020-04-01
12585,17.2,2020-04-01
6408,17.2,2020-04-01
18004,17.2,2020-04-01
11277,17.2,2020-04-01
14708,17.2,2020-04-01
17017,17.2,2020-04-01
3362,17.23,2020-04-01
7514,17.23,2020-04-01
13580,17.23,2020-04-01
2774,17.23,2020-04-01
12363,17.23,2020-04-01
8144,17.52,2020-04-01
16552,17.82,2020-04-01
1759,18.21,2020-04-01
6793,18.21,2020-04-01
12515,18.21,2020-04-01
2798,18.21,2020-04-01
7423,18.21,2020-04-01
15169,18.21,2020-04-01
16015,18.21,2020-04-01
16024,18.21,2020-04-01
3840,18.39,2020-04-01
12810,18.39,2020-04-01
7055,18.9,2020-04-01
7462,18.9,2020-04-01
10701,19.32,2020-04-01
10722,20.25,2020-04-01
18060,22.61,2020-04-01
1360,22.61,2020-04-01
15514,22.61,2020-04-01
2091,22.61,2020-04-01
17178,39.47,2020-04-01
10692,39.47,2020-04-01
16385,39.47,2020-04-01
17397,39.47,2020-04-01
17987,39.47,2020-04-01
16864,39.47,2020-04-01
17342,39.47,2020-04-01
17356,39.47,2020-04-01
16576,40.9,2020-04-01
8009,40.9,2020-04-01
14873,40.9,2020-04-01
17995,40.9,2020-04-01
7471,40.9,2020-04-01
15043,40.9,2020-04-01
17708,40.9,2020-04-01
1265,18.32,2020-05-01
13603,18.32,2020-05-01
2430,7.04,2020-05-01
190,7.79,2020-05-01
12991,7.79,2020-05-01
4632,8.54,2020-05-01
7538,8.54,2020-05-01
1684,9.5,2020-05-01
4300,11.33,2020-05-01
7936,11.33,2020-05-01
1332,11.85,2020-05-01
3802,12.05,2020-05-01
1370,12.41,2020-05-01
612,12.41,2020-05-01
9179,12.41,2020-05-01
12504,12.41,2020-05-01
1070,12.41,2020-05-01
851,12.68,2020-05-01
1642,12.68,2020-05-01
1980,12.68,2020-05-01
3227,12.68,2020-05-01
3726,12.68,2020-05-01
4692,12.68,2020-05-01
7291,12.68,2020-05-01
9551,12.68,2020-05-01
161,12.68,2020-05-01
7706,12.68,2020-05-01
8602,12.68,2020-05-01
8707,12.68,2020-05-01
8322,12.92,2020-05-01
16928,12.92,2020-05-01
270,12.92,2020-05-01
14047,12.92,2020-05-01
1906,13.18,2020-05-01
1625,13.18,2020-05-01
8409,13.18,2020-05-01
8942,13.18,2020-05-01
9938,13.18,2020-05-01
12634,13.18,2020-05-01
5805,13.18,2020-05-01
7863,13.18,2020-05-01
14265,13.18,2020-05-01
2752,13.3,2020-05-01
480,13.3,2020-05-01
9495,13.3,2020-05-01
1243,13.36,2020-05-01
6571,13.36,2020-05-01
7304,13.36,2020-05-01
11317,13.36,2020-05-01
12160,13.36,2020-05-01
8732,13.81,2020-05-01
11465,13.81,2020-05-01
8264,13.81,2020-05-01
14112,13.81,2020-05-01
2943,13.81,2020-05-01
6384,13.81,2020-05-01
16977,13.81,2020-05-01
549,13.81,2020-05-01
3063,13.81,2020-05-01
5126,13.81,2020-05-01
5689,13.81,2020-05-01
6133,13.81,2020-05-01
6737,13.81,2020-05-01
8390,13.81,2020-05-01
9710,13.81,2020-05-01
829,13.81,2020-05-01
3084,13.81,2020-05-01
3891,13.81,2020-05-01
4208,13.81,2020-05-01
4370,13.81,2020-05-01
16969,13.81,2020-05-01
15863,13.81,2020-05-01
10740,13.86,2020-05-01
14846,13.86,2020-05-01
12900,13.86,2020-05-01
393,13.97,2020-05-01
718,14.02,2020-05-01
2184,14.02,2020-05-01
7529,14.02,2020-05-01
7992,14.02,2020-05-01
14039,14.02,2020-05-01
8423,14.02,2020-05-01
11280,14.04,2020-05-01
17411,14.04,2020-05-01
12194,14.18,2020-05-01
12920,14.18,2020-05-01
13060,14.37,2020-05-01
17043,14.9,2020-05-01
3466,14.9,2020-05-01
2805,15.03,2020-05-01
5247,15.03,2020-05-01
15370,15.09,2020-05-01
4247,15.84,2020-05-01
6238,15.84,2020-05-01
2486,16.31,2020-05-01
3342,16.31,2020-05-01
4920,16.86,2020-05-01
5636,16.86,2020-05-01
11846,16.86,2020-05-01
272,16.86,2020-05-01
2776,16.86,2020-05-01
5180,16.86,2020-05-01
5889,16.86,2020-05-01
5909,16.86,2020-05-01
9888,16.86,2020-05-01
11226,16.86,2020-05-01
11466,16.86,2020-05-01
13193,16.86,2020-05-01
13878,16.86,2020-05-01
17182,16.97,2020-05-01
14833,17.06,2020-05-01
306,17.23,2020-05-01
868,17.23,2020-05-01
3196,17.23,2020-05-01
10764,17.23,2020-05-01
11482,17.23,2020-05-01
16271,17.23,2020-05-01
4947,17.57,2020-05-01
6087,18.21,2020-05-01
7417,18.21,2020-05-01
9525,18.21,2020-05-01
48,18.21,2020-05-01
3501,18.21,2020-05-01
6831,18.21,2020-05-01
12677,18.21,2020-05-01
9074,19.03,2020-05-01
127,19.03,2020-05-01
3939,19.03,2020-05-01
11768,19.03,2020-05-01
15377,19.03,2020-05-01
16594,19.03,2020-05-01
17389,19.03,2020-05-01
11795,19.03,2020-05-01
9652,19.03,2020-05-01
1962,19.19,2020-05-01
15738,20.92,2020-05-01
816,20.92,2020-05-01
10338,20.92,2020-05-01
17767,39.47,2020-05-01
17597,39.47,2020-05-01
9614,39.47,2020-05-01
15640,40.9,2020-05-01
17933,40.9,2020-05-01
8016,40.9,2020-05-01
17556,40.9,2020-05-01
9047,40.9,2020-05-01
8018,40.9,2020-05-01
8357,40.9,2020-05-01
17318,40.9,2020-05-01
10026,40.9,2020-05-01
3754,18.32,2020-06-01
9837,18.32,2020-06-01
9930,18.32,2020-06-01
16702,18.32,2020-06-01
13244,5.28,2020-06-01
8288,7.79,2020-06-01
15003,7.79,2020-06-01
1168,8.54,2020-06-01
3232,8.54,2020-06-01
9758,8.54,2020-06-01
11358,8.54,2020-06-01
1129,10.45,2020-06-01
5608,11.33,2020-06-01
1838,11.33,2020-06-01
1363,11.85,2020-06-01
11239,11.85,2020-06-01
10015,12.05,2020-06-01
6839,12.05,2020-06-01
6993,12.68,2020-06-01
4077,12.68,2020-06-01
7730,12.68,2020-06-01
1978,12.68,2020-06-01
13473,12.68,2020-06-01
15240,12.68,2020-06-01
269,12.82,2020-06-01
8100,12.92,2020-06-01
12696,12.92,2020-06-01
13614,12.92,2020-06-01
179,12.92,2020-06-01
12711,12.92,2020-06-01
3405,12.92,2020-06-01
788,13.18,2020-06-01
7208,13.18,2020-06-01
1525,13.18,2020-06-01
5670,13.18,2020-06-01
